,id,rid,uid,gid,context,stimuli,response,created_at,published,tid,detailedness,novelty,usefulness,context_features,response_features,stimuli_features,combined_features,context_cluster,response_cluster,stimuli_cluster,stimuli_triples,response_triples,context_triples
605,1610,8,281,136,Room is quiet and no movement after 6pm,No movement in the room for 15 minutes,Lights automatically fade off and room goes dark. ,2016-09-08 19:56:43,1,1610,0.0,1.5,2.5,"[-0.2261964   0.09980195 -1.0881519  ...  0.49445188  0.02294422
  0.16905761]","[-0.85420376 -0.08638564  0.02982416 ...  1.3406901  -0.36274156
  0.20827205]","[-0.92767125 -0.26597837 -0.05465726 ... -0.30638042 -0.07427035
  0.11962833]","[-2.0080714  -0.25256205 -1.112985   ...  1.5287616  -0.4140677
  0.49695796]",18,14,10,[],[],"[['Room', 'is', 'quiet']]"
606,1612,9,281,136,House detects movement and is alerted of the presence of the intruder,Creature or intruder enters the yard of the house,Lights flash towards the location of the sensed movement.,2016-09-08 19:58:18,1,1612,0.0,3.5,3.5,"[-0.433031   -0.9245776  -0.13614191 ...  0.5372719  -0.20432524
  1.4171937 ]",[0.03070974 0.23154841 0.1985548  ... 1.0310616  0.6121228  0.00111772],"[ 1.1716418  -0.02771879 -0.36060438 ... -0.5568451  -2.3233309
  0.7645609 ]","[ 0.7693206  -0.72074795 -0.2981915  ...  1.0114884  -1.9155333
  2.1828723 ]",0,23,12,"[['Creature', 'enters', 'yard']]",[],"[['House', 'alerted', 'presence']]"
607,1614,10,281,136,"There is a loud group of people, so the room detects a lot of sound",Party of people enter a room that has a lighting setup that changes color and brightness due to activity,Lights brighten and the color of the room turns to a bright red.,2016-09-08 20:01:22,1,1614,5.0,4.0,3.0,"[ 0.17104393  0.48726785  0.7450042  ... -0.14573964 -0.7941347
  0.21224065]","[ 0.35858956  0.8081454  -0.3194263  ...  0.07305764 -1.294614
 -1.1306065 ]","[ 0.4094421   0.6881283   0.7613882  ...  0.66566706 -1.5950339
 -0.8126184 ]","[ 0.9390756   1.9835416   1.1869661  ...  0.59298503 -3.6837826
 -1.7309842 ]",11,13,6,"[['Party', 'changes', 'color']]",[],[]
608,1626,7,700,136,no noise and movement,A person in the room concentrated in a task without any movement or noise like reading a book for over 10 minutes.,light is fade off and the person cannot work on the task,2016-09-08 21:29:43,1,1626,0.0,2.5,4.0,"[-0.54900104 -1.175129    0.01016896 ... -1.3169321  -0.51230055
  1.2272109 ]","[-0.1787483   0.6610115  -0.29210845 ...  1.1225694  -0.25423995
  0.25982642]","[ 0.04883075 -0.32697406 -1.2182379  ...  0.5248031  -0.7328962
 -0.07416474]","[-0.6789186  -0.8410916  -1.5001774  ...  0.33044046 -1.4994367
  1.4128726 ]",18,18,8,[],"[['light', 'fade', '']]",[]
609,1628,10,700,136,A person try to do some work,Desk light and laptop is on,Light should set up bright  for the person to do work,2016-09-08 21:36:26,1,1628,3.5,3.0,3.5,"[ 0.91787463  0.33949274 -0.93165946 ... -0.2836328  -0.5572107
  0.4460967 ]","[ 0.19138081  0.29591745 -0.34054446 ...  0.3569753  -1.2635771
 -0.55646557]","[-0.44570288  0.89909244 -0.33782038 ...  0.18121606 -0.99196136
 -2.092623  ]","[ 0.6635526   1.5345027  -1.6100243  ...  0.25455853 -2.8127491
 -2.202992  ]",3,13,14,"[['Desk', 'is', '']]","[['Light', 'do', 'work']]","[['person', 'do', 'work']]"
610,1632,8,701,139,A sensor detects movement in my bedroom.,I open a door and enter into my bedroom.,My bedroom light turns on.,2016-09-08 22:28:31,1,1632,0.0,3.0,3.0,"[ 0.38100463 -1.2812338  -0.59228    ...  0.9011589   0.73631346
 -0.10431665]","[ 0.5367459   0.19369242 -0.42152444 ...  0.27724427 -0.9039302
 -0.6301798 ]","[ 0.87967473 -0.92871684 -0.5505652  ...  0.62270063 -0.5725774
  0.05570119]","[ 1.7974253  -2.0162582  -1.5643696  ...  1.8011038  -0.74019414
 -0.6787953 ]",0,15,2,[],[],[]
611,1637,9,703,139,"It is night time and there are no lights on inside or outside the house, and the person is an authorized person.",Someone comes home from work and walks up the driveway.,The outside lights turn on to provide light in this case.,2016-09-08 22:41:48,1,1637,0.0,2.0,4.5,"[-0.8016776  -0.52194047 -0.5352199  ...  0.52796555 -0.94153965
  0.08613964]","[-0.3887075   0.01162146 -0.09033899 ...  0.7503711  -0.90365726
 -0.8535455 ]","[ 1.0391719  -1.4388992  -0.54288113 ...  0.28639606 -0.40316996
 -0.40314087]","[-0.15121314 -1.9492182  -1.16844    ...  1.5647327  -2.2483668
 -1.1705468 ]",4,19,1,[],[],[]
612,1639,10,703,139,"It has been a few hours and the sun has been going down, so the ambient light is reducing.",I have been watching TV in the early evening.,The lights slowly change to match the room as the light from outside changes so that the TV is viewable.,2016-09-08 22:45:44,1,1639,0.0,3.5,4.5,"[-0.7516238   1.2646093   0.1722983  ...  1.3723317  -0.98677206
 -0.09978916]","[-0.37962046  0.89872426 -0.57462204 ...  0.71450454 -1.6430082
 -0.45659074]","[ 0.4369317   0.05714169 -0.6009866  ...  0.43729296 -0.5246746
 -0.2790315 ]",[-0.6943126  2.2204752 -1.0033103 ...  2.5241292 -3.154455  -0.8354114],6,24,23,[],[],[]
613,1641,10,701,139,Audio sensors detect disco music being played.,You are throwing a party at your house. You decide to get funky and put on some disco music.,party lights turn on that flash different colors and spin around the room during the duration of the song.,2016-09-08 22:53:40,1,1641,0.0,3.5,3.5,"[ 0.00911657  0.36263907  0.17784688 ...  1.2323682  -0.20753908
 -0.7410426 ]","[-0.0980552   1.2669388   0.69551927 ...  1.2138427  -1.3220317
 -1.6173819 ]","[-0.08585935  0.788116   -0.21976581 ...  1.1484859  -1.7714845
 -0.24642043]","[-0.17479798  2.4176939   0.65360034 ...  3.594697   -3.3010554
 -2.604845  ]",21,24,6,[],[],[]
614,1664,7,304,96,There is no one in room for last 10 minutes.,I went to visit my friends at night.,The lights fade off to save energy.,2016-09-09 02:38:43,1,1664,4.0,2.0,4.0,"[-0.7747034  -1.0473268  -0.98048973 ... -0.2551693  -0.49041307
 -0.11147273]","[-0.6944808   0.41540185  0.14685778 ...  1.6307306   0.15547602
 -0.10570345]","[-0.00460762  0.56311774 -0.46267793 ... -0.26554394 -0.81644595
  0.42283154]","[-1.4737918  -0.06880721 -1.29631    ...  1.1100174  -1.151383
  0.20565537]",17,18,1,[],[],[]
615,1694,9,304,96,The sound senser detects the foot noise.,A person walks on the street near the home.,The lights automatically turn on for safety.,2016-09-09 07:41:04,1,1694,4.0,3.0,2.5,"[-0.00355354 -0.41648853 -0.32973444 ... -0.31351465  0.29269975
  0.01447937]","[-0.2336035  -0.74367636 -0.4377199  ...  0.56547064  0.7644464
  0.5449845 ]","[ 0.4164149  -0.87364286 -0.0594977  ...  0.16275524 -1.739719
 -0.51013154]","[ 0.17925784 -2.0338078  -0.8269521  ...  0.41471124 -0.68257296
  0.04933235]",3,9,1,[],[],[]
616,1695,10,304,96,The sensors detect the movement of curtains in a specific time.,"Person want to have a little sleep during day, he closes his window curtains.",The system becomes dim and reduces its brightness.,2016-09-09 07:57:05,1,1695,0.0,3.5,3.5,"[ 0.17227173  0.44413358  0.49271816 ...  1.1927284  -0.9092521
  0.34820962]","[-0.6365931   0.22844835 -0.05929586 ...  0.21380463 -0.31644782
  0.54822105]","[-1.0870738   0.11780421 -0.87267184 ... -0.21260452 -0.86803234
  0.86152506]","[-1.5513952   0.79038614 -0.43924955 ...  1.1939285  -2.093732
  1.7579558 ]",12,3,0,[],[],[]
617,1696,7,246,87,Since there is motion at the sink the overhead light should turn on.,I'm washing dishes in the sink.,The overhead light turns on while there is motion and turns off after 5 motionless minutes.,2016-09-09 08:15:13,1,1696,0.0,3.5,4.0,"[-0.7865691   0.7982066   0.27762154 ...  0.46388775 -0.90039515
 -0.17730895]",[-0.1508046 -0.7489939  0.4767726 ...  0.867319  -1.0570419  0.2612149],"[ 0.30978498 -0.02737128 -0.9066008  ... -0.6079181   0.0272378
 -0.21527839]","[-0.62758875  0.02184147 -0.1522066  ...  0.72328866 -1.9301993
 -0.13137242]",16,0,20,[],[],[]
618,1698,9,246,87,The front porch lights turn on when motion is detected on the driveway.,Someone walks onto my driveway.,The front porch lights turn on an turn off after 30 minutes.,2016-09-09 08:18:42,1,1698,0.0,3.0,3.5,"[ 0.17185593 -0.52283144 -0.45282575 ... -0.15972601  0.02187863
 -0.5900186 ]","[-1.0805583  -0.1726925  -0.00768288 ...  1.5512275  -1.5104979
 -0.5955204 ]","[ 1.6422088  -1.5002129  -0.36170152 ... -0.10802881 -0.21200728
  0.65512735]","[ 0.73350644 -2.195737   -0.82221013 ...  1.2834727  -1.7006266
 -0.5304116 ]",14,0,1,[],[],[]
619,1699,10,246,87,While the TV is on and presence is detected on the seating area the lights dim.,When watching TV the lights in the room should dim.,The lights dim.,2016-09-09 08:19:49,1,1699,0.0,3.0,3.0,"[ 0.0878263  -0.04842674  0.05235795 ...  0.8356451  -0.8882151
 -0.24223787]","[-0.5077685   0.67717814 -0.10898113 ...  0.86574274 -0.5304258
  0.20115323]","[ 0.05606341  0.21346965  0.02477208 ...  0.7142874  -0.81678146
 -0.02069567]","[-0.3638788   0.842221   -0.0318511  ...  2.4156752  -2.2354224
 -0.06178029]",6,3,5,[],[],[]
620,1703,7,641,130,The family is out of town on vacation.,No movement in the room.,Lights should stay on to make the house looked occupied.,2016-09-09 09:37:22,1,1703,0.0,2.5,3.0,"[-0.9411459  -0.07505371 -0.61906016 ... -0.7386782  -1.7107526
 -0.11959796]","[ 0.80551934  0.16448674 -0.5981368  ...  0.3086481  -1.4989839
 -0.20544307]","[-0.52436435 -0.9902466  -0.44422573 ... -0.45193982 -0.19079965
  0.12197494]","[-0.6599909  -0.9008136  -1.6614226  ... -0.8819699  -3.400536
 -0.20306608]",20,10,10,[],[],[]
621,1705,7,641,130,The child is struggling to fall asleep and is moving around in its bed.,A child is in its bed at bedtime.,The lights should stay off in the room.,2016-09-09 09:48:03,1,1705,0.0,4.0,4.5,"[ 0.61860865  0.27304706 -0.43097153 ...  0.26931047 -0.43330008
  0.01806355]","[ 0.13670328 -0.52033734 -0.5083976  ...  0.04276565 -0.5674576
 -0.10514906]","[ 0.40158233 -0.8262642  -0.7074136  ...  0.29899833 -0.5969329
 -0.3169547 ]","[ 1.1568942  -1.0735545  -1.6467828  ...  0.6110745  -1.5976906
 -0.40404022]",24,7,4,[],[],[]
622,1714,9,702,139,It is night time. All exterior lights are currently off.,A person walks up the driveway towards the garage door.,All exterior lights should come on.,2016-09-09 12:24:37,1,1714,0.0,3.0,3.5,"[-0.9132561  -0.29037482  0.0486316  ...  0.9978892  -0.5976216
 -0.7800279 ]","[-0.44717467  0.14805752  0.37775338 ...  0.19969076 -0.67076176
 -0.7994594 ]","[ 1.3419429  -0.88080496  0.09470381 ... -0.33701274 -0.07013439
 -0.15558137]","[-0.01848787 -1.0231223   0.5210888  ...  0.8605673  -1.3385178
 -1.7350687 ]",13,19,1,[],[],[]
623,1718,10,702,139,It is after midnight. All occupants are sleeping. All lights in the house are currently off. There is no ambient light from outside.,A person walks from the bedroom through the hallway to the bathroom.,Lights in the hallway and bathroom should light with the intensity of a night light. Very low level light.,2016-09-09 12:46:38,1,1718,0.0,3.5,3.5,"[-0.99490416 -0.3948244  -0.93528837 ...  1.2482569  -0.70034003
 -0.30978698]","[-0.10548952  0.6591684  -0.31598803 ...  0.99075186 -0.994764
 -0.4077767 ]","[ 1.0009118  -1.0103565   0.07443194 ...  0.6713092  -0.01103859
 -0.18290262]","[-0.09948185 -0.7460125  -1.1768445  ...  2.910318   -1.7061427
 -0.9004663 ]",4,5,2,[],[],[]
624,1737,9,702,139,It is night time. No exterior lights are currently on. No people are outside the house.,A large animal such as a dog or deer walk into the yard.,The exterior lights should come on.,2016-09-09 13:40:55,1,1737,0.0,2.5,3.0,"[-0.38991624 -0.58779836 -0.34373194 ...  0.5219644  -1.1128985
 -0.12808792]","[-0.287782    0.1014023   0.13481474 ...  0.42726833 -0.35386404
 -0.60405666]","[ 1.416872   -1.5275365  -0.79407156 ... -0.053354   -0.19787452
  0.61212206]","[ 0.7391738  -2.0139327  -1.0029888  ...  0.8958787  -1.6646371
 -0.12002254]",4,19,3,[],[],[]
625,1740,10,702,139,It is night time. The exterior lights in the backyard are too bright and interfere with their activities. They want the lights dimmed but not turned completely off. There are people both inside and outside the house. The owner connects via smartphone and selects an option to dim the exterior lights in the back yard.,The occupants of the house are enjoying looking at stars on the deck in the backyard. ,The lights should dim according to the settings selected by the homeowner.,2016-09-09 13:46:17,1,1740,0.0,4.5,3.5,"[-0.2108614   0.25492907 -0.14945368 ...  0.33550844 -1.4081718
 -0.6795557 ]",[-0.8465894  0.518556  -0.5861676 ...  1.0677997 -1.9254994 -0.3206964],"[ 0.26505333  0.5050607  -1.7228569  ...  0.5542248  -2.276824
  0.273616  ]","[-0.79239744  1.2785457  -2.458478   ...  1.9575329  -5.610495
 -0.7266362 ]",6,5,11,[],[],[]
626,1869,8,762,148,The room is dark enough for light to be appropriate.,"A person walks into a dark room, triggering the motion sensor.",The lights turn on.,2016-09-11 02:19:12,1,1869,4.0,2.0,4.0,"[-0.7620622   0.85293835 -0.18309668 ...  0.6854274  -0.9978962
 -1.0540178 ]","[-0.06447766 -0.7657394   0.01138437 ...  0.52450234 -1.2914764
 -0.5809049 ]","[-0.14768842 -0.36458787 -0.23451218 ...  0.67111534  0.29728872
 -0.28556672]","[-0.97422826 -0.2773889  -0.4062245  ...  1.8810451  -1.9920838
 -1.9204893 ]",13,1,17,[],[],[]
627,1870,9,762,148,It is dark outside.,A person outside the home moves about and triggers the motion sensor.,The outside light turns on.,2016-09-11 02:20:13,1,1870,4.0,1.5,4.0,"[-0.19598784  0.81960714 -0.0589173  ...  0.1923867  -0.07477636
  0.12611935]","[-0.6820063  -0.44988725 -0.04791668 ...  0.48884004 -1.415543
 -0.9824011 ]","[-0.49816716 -0.5387676  -0.06229933 ...  0.5493564  -0.60992795
  0.03421063]","[-1.3761613  -0.16904768 -0.1691333  ...  1.2305832  -2.1002474
 -0.8220711 ]",13,19,7,[],[],[]
628,1873,8,764,148,A large dog can have more mass than many humans and motion detectors do not compensate for what triggers motion in the room.,Large canine enters a dark room during sleeping hours of owners.,"Owner is able to set sleeping hours inside app settings so as not to trigger unsophisticated motion detectors during off"" hours.""",2016-09-11 13:03:09,1,1873,0.0,4.0,3.5,"[ 0.32268757  0.03890913 -0.40913317 ...  0.47556844  1.1962247
  1.464668  ]","[-0.39225015 -0.7287227  -0.9961322  ...  0.49257645 -0.2702677
 -0.06839625]","[ 0.07685085 -0.7568959  -1.5463259  ...  0.4102201   0.24934748
  0.79364353]","[ 0.00728825 -1.4467094  -2.9515913  ...  1.378365    1.1753044
  2.1899152 ]",1,22,3,[],[],[]
629,1874,9,764,148,Advanced motion detector ability triggers software inside the main processing unit.,Wild boar (let's say this takes place in Germany) begin to sort through a compost bin outside of an owner's home after dusk.,"Pattern recognition software analyzes the movement patterns based on the data set download the owner has received for his area, recognizes the pattern a boar makes as it moves about, and does not trigger the outside light as per the owner's custom app settings.  ( I saw a video of a cat door that someone with arduino skills cooked up where he was able to identify his cat versus racoons and such and only unlocked the cat door for his cat based on software.)",2016-09-11 13:11:18,1,1874,0.0,5.0,3.5,"[-0.717128   -0.34385338  0.04950134 ...  0.54630125 -0.07557701
  0.56959766]","[-1.2040542  -0.51552284 -0.92639846 ...  0.50426674 -1.409902
  0.7390458 ]","[-0.1718988   0.4377192  -0.13039872 ... -0.44974378 -1.3007188
  0.6545479 ]","[-2.093081   -0.42165703 -1.0072958  ...  0.60082424 -2.7861977
  1.9631915 ]",12,22,19,[],[],[]
630,1884,9,767,151,The external lights are off or at their minimal position.,A person moves within the pre-defined outside area around the house.,Additional light turn on in the area of the movement.,2016-09-11 14:11:03,1,1884,0.0,3.5,4.5,"[-0.7837319  -0.17346452  0.12288089 ...  0.5072433  -0.758338
 -0.95454216]","[ 0.77259874  0.3061882   0.49530044 ...  0.460769   -1.1307734
 -0.41166258]","[-0.55702573 -1.5505443   0.08154352 ...  0.5190737  -0.76735854
 -0.50959975]","[-0.56815886 -1.4178206   0.69972485 ...  1.487086   -2.6564698
 -1.8758044 ]",6,20,7,[],[],[]
631,1885,9,767,151,The external light are off or in their minimal positions.,A small child moves inside the pre-defined parameters of the outside of the house.,Additional lights are turned on in the area of the movement.,2016-09-11 14:12:58,1,1885,0.0,4.5,4.5,"[-1.0072863  -0.2768105   0.15795875 ...  0.5255438  -1.243059
 -0.597891  ]","[ 0.8302255   0.59847003  0.5465027  ...  0.6898156  -0.83317834
 -0.65893835]","[ 0.423123   -1.7578067  -0.15414095 ... -0.13335869 -0.51572657
 -0.270005  ]","[ 0.24606222 -1.4361472   0.5503205  ...  1.0820007  -2.591964
 -1.5268342 ]",6,20,7,[],[],[]
632,1888,10,767,151,It is dark outside.,TV is off,Lights brighten.,2016-09-11 14:18:24,1,1888,0.0,2.0,3.5,"[-0.19598784  0.81960714 -0.0589173  ...  0.1923867  -0.07477636
  0.12611935]","[-0.0086951  -0.13910063 -0.19124503 ...  0.32760084 -0.8525093
  0.36164686]","[ 0.2417353  -0.87024117 -0.13486633 ...  0.8927887  -0.71872395
  0.02062751]","[ 0.03705236 -0.18973465 -0.38502866 ...  1.4127762  -1.6460097
  0.5083937 ]",13,13,9,"[['TV', 'is', '']]",[],[]
633,1906,9,773,151,Should sense the area of movement and direction,If an unauthorised person approaches externally towards the home,lights should turn on inorder show the presence of security,2016-09-12 10:58:35,1,1906,0.0,2.0,3.5,"[-0.5232727  -0.43418416  0.6259364  ... -0.34431848 -0.63000125
  0.2759238 ]","[ 0.24510409  0.08108602 -0.16602261 ...  0.7570682  -0.12810431
  0.0772566 ]","[ 0.24234639 -0.5493783  -0.05747698 ... -0.36745647 -1.3745185
  0.36126024]","[-0.0358222  -0.90247643  0.4024368  ...  0.04529327 -2.132624
  0.71444064]",12,9,12,"[['person', 'approaches', 'home']]","[['lights', 'show', 'presence']]","[['area', 'sense', 'area']]"
634,1907,8,773,151,the light is off before he enters into the room,an unauthorised person enters into the room ,light should stay off even if he enters the room or blink according to the discreation of the user for security,2016-09-12 14:26:35,1,1907,-1.0,2.0,3.0,"[ 0.5084945  -0.6683505  -0.22555614 ...  0.62980235 -1.0473067
 -0.78277606]","[-0.4799013  -1.1188308  -0.568043   ...  0.03212328 -0.09072063
 -0.05682698]","[ 1.1744814  -0.555779    0.14943002 ...  0.26092508  0.0407248
  0.67084545]","[ 1.2030746  -2.3429604  -0.6441691  ...  0.92285067 -1.0973026
 -0.16875759]",9,22,16,"[['person', 'enters', 'room']]","[['light', 'enters', 'room']]","[['light', 'enters', 'room']]"
